,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,occupation,occupation_20_TEXT,salary,hours,tenure,education,task_experience,task_realism,consent_certain,consent_maybe,invited,grader_id
4108,2/18/23 10:59,2/18/23 11:01,IP Address,100,105,TRUE,2/18/23 11:01,R_3hAx0YDpvdg7nEi,*******,anonymous,EN,Freelance Writer,,"$20,000-39,999",18,40,Some college,Yes,10-Apr,,Yes,maybe,0cfe5373fcbcbd61013dd2c763ed41b366170a8438067b256ef76e61956111ae
4109,2/18/23 11:01,2/18/23 11:01,IP Address,100,22,TRUE,2/18/23 11:01,R_x6mc43rYZ68qGjf,*******,anonymous,EN,,disabled,,,,,,,,,_,fe95f4621e4f59dbc026f5ff96211f651e8f8588b9db204c135c476eff3789e3
4110,2/18/23 10:59,2/18/23 11:02,IP Address,100,154,TRUE,2/18/23 11:02,R_2Vmcyh6NWEC2suv,*******,anonymous,EN,Freelance Writer,,"$40,000-59,999",40,13,High school,No,0,,Yes,maybe,8731124cb9313ac2e768b7134e5ac29bde23bd7812753e6a662f0c409100c895
4111,2/18/23 11:01,2/18/23 11:02,IP Address,100,17,TRUE,2/18/23 11:02,R_1dGhSB2CWM0YLg8,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,398318fdd4d679cae94a0380bd42ae1e7e09d588fe21340b6dd4b3d4eaa33300
4112,2/18/23 11:02,2/18/23 11:02,IP Address,100,20,TRUE,2/18/23 11:02,R_3Pv4p0gN53NZK2Z,*******,anonymous,EN,Teacher,,,,,,,,,,_,dbf3029eda6b6b5ef55873aa43d8a4db29f44775091cad147316e7b0ba3bac99
4113,2/18/23 11:02,2/18/23 11:02,IP Address,100,33,TRUE,2/18/23 11:02,R_3po53mNF9g8keSK,*******,anonymous,EN,,Homemaker,,,,,,,,,_,658f2966b51bd3803b61ea5516b927567aaf0ea69c469b15fba99aa2192a9378
4114,2/18/23 11:02,2/18/23 11:03,IP Address,100,50,TRUE,2/18/23 11:03,R_tQjIH9jWsss7iWB,*******,anonymous,EN,Management Consultant,,"$120,000+",40,10,College (BA),No,0,,No,maybe,77d3f4db756602a5acbe7b00bb7d5b545103a8ae57b435a836d6c42827cd577c
4115,2/18/23 11:02,2/18/23 11:03,IP Address,100,29,TRUE,2/18/23 11:03,R_3Is192G8SLdMwRX,*******,anonymous,EN,,sales,,,,,,,,,_,6336513c105f88792a9b2b0964f9cbc3ac56429fdbe61945b5d2e72a2e802076
4116,2/18/23 11:03,2/18/23 11:03,IP Address,100,15,TRUE,2/18/23 11:03,R_eysZ13EGOBhDu9z,*******,anonymous,EN,Medical Worker,,,,,,,,,,_,6700ebd171aa3d9005111dddbe215d693232520f0f3428e10949934f5750e60e
4117,2/18/23 11:03,2/18/23 11:03,IP Address,100,40,TRUE,2/18/23 11:03,R_3fGyvy2KH3Cw6zQ,*******,anonymous,EN,,Licensed Marriage and Family Therapist,,,,,,,,,_,635b2f2d755e249585cd4107a068de7f14f8682e8276651d23c0d26babad9337
4118,2/18/23 11:03,2/18/23 11:03,IP Address,100,29,TRUE,2/18/23 11:04,R_ZDGWMxJzl3evWyl,*******,anonymous,EN,,Transcriptionist,,,,,,,,,_,c8ee5bd278a5e1634aecbbaa46aa6c63b58d3e3e933c099770fe78684840df66
4119,2/18/23 11:03,2/18/23 11:04,IP Address,100,25,TRUE,2/18/23 11:04,R_28ZJZUXjOH2aidY,*******,anonymous,EN,,Painter and Handyman,,,,,,,,,_,9f50c4b4ea057675cad624a915feb90067b655a69eb1517ff14ac79bb2f72429
4120,2/18/23 11:02,2/18/23 11:04,IP Address,100,76,TRUE,2/18/23 11:04,R_1etwSTloWUvsFBO,*******,anonymous,EN,Teacher,,,,,,,,,,_,251917c0327bf07476d48af14cb4d529107499645a68f54d2f69184d79be5b57
4121,2/18/23 11:03,2/18/23 11:04,IP Address,100,41,TRUE,2/18/23 11:04,R_2dQ3sqQlshKOBJh,*******,anonymous,EN,,Disabled,,,,,,,,,_,ca7eecc1c01be4e785d7053b44d537eecdde47c7fa480310415818ad21c0795b
4122,2/18/23 11:00,2/18/23 11:04,IP Address,100,217,TRUE,2/18/23 11:04,R_3ha72v3Sj5qiXtG,*******,anonymous,EN,Manager,,"$20,000-39,999",40,10,High school,Yes,3-Jan,,Yes,maybe,5c09a02241f07bd4bfbd8700ca320b68fee9934cffd46a6aac4b7a484c990478
4123,2/18/23 11:03,2/18/23 11:04,IP Address,100,30,TRUE,2/18/23 11:04,R_3RacAKF6wgmwBEA,*******,anonymous,EN,,homemaker,,,,,,,,,_,51f8e6403b1d56c8deed4c9f809e150811026714b9a488f9daf9e229c8f7ce4e
4124,2/18/23 11:04,2/18/23 11:04,IP Address,100,22,TRUE,2/18/23 11:04,R_2V4j9pCUahla6Ir,*******,anonymous,EN,,Machining Student,,,,,,,,,_,1df418fc57bfef00a535153966a7bb251c0ceca8e2b80330fd0b1e8a50b10321
4125,2/18/23 11:03,2/18/23 11:05,IP Address,100,69,TRUE,2/18/23 11:05,R_2XjnSCzhvKtVh6Z,*******,anonymous,EN,,baby sitter,,,,,,,,,_,9f53fe63881be560bc0ac605490ffbdd8eea881a62c9f5fb7b5db6edc0d315f1
4126,2/18/23 11:04,2/18/23 11:05,IP Address,100,38,TRUE,2/18/23 11:05,R_sNh0v7GSzATGuI1,*******,anonymous,EN,,Accountant,,,,,,,,,_,2bcd31e855a4805a702aa3fc592ab9ad64cc79125a061283e22a17522e6e2018
4127,2/18/23 11:05,2/18/23 11:05,IP Address,100,21,TRUE,2/18/23 11:05,R_24zXaJeV0TheQn5,*******,anonymous,EN,,Caregiver,,,,,,,,,_,6a98389986d61d75474a7d20969890074401b9b0b25b37acedfe0f298dfc1e24
4128,2/18/23 11:05,2/18/23 11:05,IP Address,100,23,TRUE,2/18/23 11:05,R_2waztyurQalYUly,*******,anonymous,EN,,Hospitality/Tourism worker,,,,,,,,,_,d9e7d3ed5870c9b0472589d9ac8179b5bdfbb0a95f2c3eb95ef728d5d85f9c4d
4129,2/18/23 11:05,2/18/23 11:05,IP Address,100,48,TRUE,2/18/23 11:05,R_3qqjUksslK03x0u,*******,anonymous,EN,,Unemployed,,,,,,,,,_,7667b587aa4b937fed71814db13fa6431fe78259d373303e65542ff0fe96b9e1
4130,2/18/23 11:04,2/18/23 11:05,IP Address,100,106,TRUE,2/18/23 11:05,R_brUiq3V53FoM21r,*******,anonymous,EN,Manager,,"$20,000-39,999",40,8,High school,Yes,3-Jan,,No,maybe,89b62669a19e4f26c1e802c333b9b63ed98a40369b867e5d3a1199bdd7c864fc
4131,2/18/23 11:05,2/18/23 11:06,IP Address,100,27,TRUE,2/18/23 11:06,R_bryr78kBsXOhN05,*******,anonymous,EN,,Homemaker,,,,,,,,,_,1b4a8682b32ef40143b1752f233cc16ce4f4544f8dd7d70d8429df00c350a0ae
4132,2/18/23 11:05,2/18/23 11:06,IP Address,100,33,TRUE,2/18/23 11:06,R_zeF0sOz4Xo3x2mZ,*******,anonymous,EN,,Realtor,,,,,,,,,_,24625ae4436f7366ad14db0f6e7a064693b16c4d4cb9bd26210e6cdaf1186c2d
4133,2/18/23 11:05,2/18/23 11:06,IP Address,100,58,TRUE,2/18/23 11:06,R_3kwi7CjKS7xAvBV,*******,anonymous,EN,,Student,,,,,,,,,_,d38faf2dfcb8bd557729220737fa444e8963e28c2cc9aa3c7716d3a020cb8830
4134,2/18/23 11:05,2/18/23 11:06,IP Address,100,48,TRUE,2/18/23 11:06,R_2VehXmDlN1SZinN,*******,anonymous,EN,,Professional Dog Groomer,,,,,,,,,_,9c336b1a20204cd3592056b36713ecec97b6b74f64e116260472b9ac9a348312
4135,2/18/23 11:06,2/18/23 11:06,IP Address,100,12,TRUE,2/18/23 11:06,R_1Gv7cvoMpnySLTj,*******,anonymous,EN,,Stagehand,,,,,,,,,_,db5e56b343de61b6cdc66e05369aad5e234d56b696467a4a98092014c6b55d04
4136,2/18/23 11:06,2/18/23 11:07,IP Address,100,24,TRUE,2/18/23 11:07,R_1gLLsic8Pt679kF,*******,anonymous,EN,,Chef,,,,,,,,,_,8dcafd951a381d43a45b4eddfdcfca0a4770573aa65fd49fcb05de1cd6630005
4137,2/18/23 11:07,2/18/23 11:07,IP Address,100,16,TRUE,2/18/23 11:07,R_1OJ4Ojb6VEW6XiX,*******,anonymous,EN,,Security guard,,,,,,,,,_,03e6f88b7a8a069beb3a938543fe7e14b91fdba58391dcf9a60fcf748f132632
4138,2/18/23 11:07,2/18/23 11:07,IP Address,100,35,TRUE,2/18/23 11:07,R_BSA0xPUO0mKBOjD,*******,anonymous,EN,,Quality Analyst,,,,,,,,,_,a1aeec47ae7815e8cc837949639f1a5d43b36137b0778451afb9d70f0d9d7d43
4139,2/18/23 11:07,2/18/23 11:07,IP Address,100,43,TRUE,2/18/23 11:07,R_2fm180EB75lznxi,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,ba321fc3f40f6723017ba2dd63140c5a9ba39fb28127bf3723f0a0ceb5a861ba
4140,2/18/23 11:08,2/18/23 11:08,IP Address,100,11,TRUE,2/18/23 11:08,R_2EAjrEPdugzfoFc,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,152001dfb8b86a8c40db2e376a340e97ef5653344166f430199cbd6f60e4cfd6
4141,2/18/23 11:08,2/18/23 11:09,IP Address,100,16,TRUE,2/18/23 11:09,R_1Fs5OrNtQEYy8iZ,*******,anonymous,EN,,student,,,,,,,,,_,b10d458164956372274fcd7720d6c4f5cdb44ca19a3e90f0472055167071893b
4142,2/18/23 11:08,2/18/23 11:09,IP Address,100,12,TRUE,2/18/23 11:09,R_3qevRnFgbpY0QIO,*******,anonymous,EN,,security,,,,,,,,,_,7f4a33ce8941a62705dbfcee40f97068a429abae757f000418e5f86f55f6f2e9
4143,2/18/23 11:08,2/18/23 11:09,IP Address,100,18,TRUE,2/18/23 11:09,R_3ZTzydQuqAiIr1n,*******,anonymous,EN,,Sahd,,,,,,,,,_,bec90653f850d5dc457a23902be61983d48f1da3977a875676f630e4c913911b
4144,2/18/23 11:08,2/18/23 11:09,IP Address,100,25,TRUE,2/18/23 11:09,R_117LQuRvoR5Qrlp,*******,anonymous,EN,,delivery driver,,,,,,,,,_,27a5e4f3b499f5efe5d5d23dd2132fbdfc1e745537b45871061010f32724e802
4145,2/18/23 11:09,2/18/23 11:09,IP Address,100,9,TRUE,2/18/23 11:09,R_ZFemgdGGlrDaVUd,*******,anonymous,EN,Teacher,,,,,,,,,,_,592aa878144534d2823cd41a78def952975e16a55c9e4fcf9ba3c34a00b6c484
4146,2/18/23 11:09,2/18/23 11:10,IP Address,100,39,TRUE,2/18/23 11:10,R_1d4XMBWxXWZb1uF,*******,anonymous,EN,,Retired,,,,,,,,,_,0fb2c094346cb32f290a4da2b60cf5340bf9f33a08772f81cf714d8a656ce6df
4147,2/18/23 11:09,2/18/23 11:10,IP Address,100,59,TRUE,2/18/23 11:10,R_3dRnSzEsnTu7J2N,*******,anonymous,EN,,home health secretary,,,,,,,,,_,9b365b166b035a220a2ab73abfec3469dc64e8a77ed81cdba758a8eb714fd2fe
4148,2/18/23 11:10,2/18/23 11:10,IP Address,100,11,TRUE,2/18/23 11:10,R_OrIXkSTJDOn6Oit,*******,anonymous,EN,Teacher,,,,,,,,,,_,592aa878144534d2823cd41a78def952975e16a55c9e4fcf9ba3c34a00b6c484
4149,2/18/23 11:10,2/18/23 11:10,IP Address,100,18,TRUE,2/18/23 11:10,R_3DeNdVcwens7okx,*******,anonymous,EN,,Homemaker ,,,,,,,,,_,f522ea5023c1adb26309dd95f5290b27d016099837c02d7edc8e7a5c1138413e
4150,2/18/23 11:08,2/18/23 11:10,IP Address,100,110,TRUE,2/18/23 11:10,R_bPpso8BKNhXBWF3,*******,anonymous,EN,HR Professional,,"$40,000-59,999",40,36,Some college,Yes,more than 10,,Yes,maybe,5c0901b76c7e8f08df4be455eb86fd034f3107d81d47900b53cdddcf0c9de2e2
4151,2/18/23 11:09,2/18/23 11:10,IP Address,100,43,TRUE,2/18/23 11:10,R_bdUNrFzqZ4CYYq5,*******,anonymous,EN,Medical Worker,,,,,,,,,,_,807a463b5c5be334e3142395154abd8029980a940978c511c955bce49044fd47
4152,2/18/23 11:09,2/18/23 11:10,IP Address,100,62,TRUE,2/18/23 11:10,R_1I42MxavXWwIMjN,*******,anonymous,EN,,Population Health Case Manager,,,,,,,,,_,d22551638f7b014e767aa5d7be13dd23bd3525d25bcc09ad94d50ea9f8d8e3cc
4153,2/18/23 11:10,2/18/23 11:10,IP Address,100,24,TRUE,2/18/23 11:10,R_rpRYlZsUbEj75nz,*******,anonymous,EN,,warehouse,,,,,,,,,_,39b90dda61215d12e47b62c2ac4dfa443d149e199b438ca78f2443ff7b36fcef
4154,2/18/23 11:09,2/18/23 11:11,IP Address,100,80,TRUE,2/18/23 11:11,R_1pRy1CHJSxDmbCX,*******,anonymous,EN,,database coordinator,,,,,,,,,_,8626bacfe4b0a7fa1c76e9cd8ede9ffeede0ab692413fa7383bc70a32e423677
4155,2/18/23 11:10,2/18/23 11:11,IP Address,100,46,TRUE,2/18/23 11:11,R_38GmlvbsgnZSvAd,*******,anonymous,EN,,sales associate,,,,,,,,,_,77fec250e661125e36ef7b8d8e97f7ce0bc9e106ae85b4cf20aac939edc035ab
4156,2/18/23 11:11,2/18/23 11:11,IP Address,100,23,TRUE,2/18/23 11:11,R_3EYUWcWd9RiUf37,*******,anonymous,EN,,Insurance,,,,,,,,,_,4ad3a4c09edde46bcf60d20f7acd62a9c83d9ab67f8947519d6f5ba314137817
4157,2/18/23 11:11,2/18/23 11:11,IP Address,100,15,TRUE,2/18/23 11:11,R_AtAlEIauPzXe4o1,*******,anonymous,EN,,,,,,,,,,,_,60d4a891a3394d4ea0a5a2e6b15b8c23c85d296fea71acda31f7f179092aeb43
4158,2/18/23 11:11,2/18/23 11:11,IP Address,100,31,TRUE,2/18/23 11:11,R_6WiqHXc1EqXWCfD,*******,anonymous,EN,,Homemaker,,,,,,,,,_,15dd6c08287c1637fa6299451952f50ecc24f3fd061a7a1fda42a20e4c8a6135
4159,2/18/23 11:09,2/18/23 11:11,IP Address,100,123,TRUE,2/18/23 11:11,R_2wGoQLu5FS98a2C,*******,anonymous,EN,Freelance Writer,,"$120,000+",50,3,"Post-graduate (MA, PhD)",No,0,,Yes,maybe,8b29ddd41ff079a81c35c5c0e2bd25b086b57537ba85cb5b4a8ac27adba259cc
4160,2/18/23 11:10,2/18/23 11:12,IP Address,100,95,TRUE,2/18/23 11:12,R_31LD5SXryTk0LgL,*******,anonymous,EN,,disabled,,,,,,,,,_,6b300bdf230eda9bafd8c88730b781b435b436b9758fdc16af98930c6b92cb51
4161,2/18/23 11:11,2/18/23 11:12,IP Address,100,19,TRUE,2/18/23 11:12,R_2YyXnDOEoA3ba5i,*******,anonymous,EN,,Student,,,,,,,,,_,489635925b0b8a2b780daa25680f29a05c925e8400f679224f527000ec6a5b57
4162,2/18/23 11:11,2/18/23 11:12,IP Address,100,28,TRUE,2/18/23 11:12,R_2vf5nDXwQhVcoQP,*******,anonymous,EN,,Disabled,,,,,,,,,_,8dbe7774cba2ffde8fcb745e41cd079019468526f09d5363c5d6b77237953c3c
4163,2/18/23 11:11,2/18/23 11:12,IP Address,100,22,TRUE,2/18/23 11:12,R_2rOTb2IJZU7ZhMw,*******,anonymous,EN,,,,,,,,,,,_,33376de9f155c832dbf43a4fbb8f32343a64885aea71e62ae0ef538df04d2666
4164,2/18/23 11:11,2/18/23 11:12,IP Address,100,28,TRUE,2/18/23 11:12,R_3CU9U9Bet7M0aPn,*******,anonymous,EN,,Editor (books),,,,,,,,,_,a135991dba67e517247ae3534ac00301f8f71098468cb43da8c96df60357765a
4165,2/18/23 11:12,2/18/23 11:12,IP Address,100,10,TRUE,2/18/23 11:12,R_2PnFkPv3nQwytz9,*******,anonymous,EN,Lawyer,,,,,,,,,,_,f058a3ae3409e1b465fb7833cc7fd743d9f37bfd588fd455ed4a28d62d5c608c
4166,2/18/23 11:11,2/18/23 11:12,IP Address,100,26,TRUE,2/18/23 11:12,R_3sbGXPzyKXmd5zh,*******,anonymous,EN,,Stay at home parent,,,,,,,,,_,71511f084ce50faceb288590b88c0f81599194be9aa1b6bd1aaa727ae926b5e8
4167,2/18/23 11:11,2/18/23 11:12,IP Address,100,27,TRUE,2/18/23 11:12,R_1pMAgPvP771AoWc,*******,anonymous,EN,,Laborer ,,,,,,,,,_,016dc8ecd3a56c46c7e48b539ade0527817410c71ea45d5369b0d308a70eb544
4168,2/18/23 11:12,2/18/23 11:12,IP Address,100,20,TRUE,2/18/23 11:12,R_3n1NXnlQDcDYyvv,*******,anonymous,EN,,looking for work,,,,,,,,,_,284c7b4a3c1b32084e60fa651fc0d07fa22c74c2ab63530a22b2cc6be9ee5b9e
4169,2/18/23 11:09,2/18/23 11:12,IP Address,100,191,TRUE,2/18/23 11:12,R_28TJm5kqaxGYObS,*******,anonymous,EN,Copywriter,,"< $20,000",25,,Some college,No,0,,Yes,maybe,4f8bb148b187e7898e81190b168936764be0378ff3c2395a724297ed0c15014e
4170,2/18/23 11:12,2/18/23 11:13,IP Address,100,20,TRUE,2/18/23 11:13,R_XSUtXDnb0AZKMXn,*******,anonymous,EN,,researcher,,,,,,,,,_,25afdd4220d7fbbe4e483abd1ce6e08e7bb7dc66cee263652f5a03ee91b7a97e
4171,2/18/23 11:11,2/18/23 11:13,IP Address,100,115,TRUE,2/18/23 11:13,R_24J0pmwpjhQwpYx,*******,anonymous,EN,Technical Writer,,"$60,000-79,999",40,20,College (BA),No,0,,Yes,maybe,1cf1d9a2d9abd0bb350cf8acd63ca590ac3e11bfaa9de9458f7c4b595250bfdb
4172,2/18/23 11:12,2/18/23 11:13,IP Address,100,69,TRUE,2/18/23 11:13,R_26o7lvAkZNrIYGi,*******,anonymous,EN,,"Real Estate Agent, Remodeler, and Home Designer",,,,,,,,,_,b7a55181bc5bec76cc722fb1df5cb7af19589141acd1472fab591533b8492a5f
4173,2/18/23 11:13,2/18/23 11:13,IP Address,100,26,TRUE,2/18/23 11:13,R_XMRX0HPQHuomn1n,*******,anonymous,EN,,utlities,,,,,,,,,_,7e12c9c82a7160ba401a1aa36f14288799631b948ee65589129f1ecccfe25d6a
4174,2/18/23 11:11,2/18/23 11:13,IP Address,100,132,TRUE,2/18/23 11:13,R_2wsIU5cZAcjiHg7,*******,anonymous,EN,Freelance Writer,,"$20,000-39,999",30,10,"Post-graduate (MA, PhD)",Yes,3-Jan,,Yes,maybe,7f5736712956df2b65e0e9e74c1e8a02909db0ce8487635ab368ade85f7952b5
4175,2/18/23 11:13,2/18/23 11:13,IP Address,100,32,TRUE,2/18/23 11:13,R_1jv6KUWMO75wJoX,*******,anonymous,EN,,Student,,,,,,,,,_,2447c9627df70d0530f1046581f975d90aa89d20fa053303f6dd3f75268dbc37
4176,2/18/23 11:11,2/18/23 11:14,IP Address,100,139,TRUE,2/18/23 11:14,R_3m7C8EiolazLQwR,*******,anonymous,EN,Freelance Writer,,"< $20,000",0,30,College (BA),Yes,0,,Yes,maybe,f0b2fbcf96fadeec83135f0d5cfb99d1752664a72f2656aa2f5072907830c997
4177,2/18/23 11:13,2/18/23 11:14,IP Address,100,30,TRUE,2/18/23 11:14,R_9zCxdbRaESiTHK9,*******,anonymous,EN,,Stay at home Mother,,,,,,,,,_,d864e01be156535f604444d84f3b9475e18e1ce675a2a4f3b71e30de8a97d219
4178,2/18/23 11:13,2/18/23 11:14,IP Address,100,30,TRUE,2/18/23 11:14,R_25yICcC8m5ED06j,*******,anonymous,EN,,Housekeeper,,,,,,,,,_,0d0bd63a11872e7e2b00c10522533cf944bd2717bdb2830de2e6d6d728a81d9f
4179,2/18/23 11:13,2/18/23 11:14,IP Address,100,33,TRUE,2/18/23 11:14,R_2Vr8teis5jrJvJB,*******,anonymous,EN,,Retail associate ,,,,,,,,,_,93fb0f1b44bbd6833145993715cb52a0d8c91e6c319a004f79edff2369227617
4180,2/18/23 11:13,2/18/23 11:14,IP Address,100,64,TRUE,2/18/23 11:14,R_2UiqgqrBeN4Kpbz,*******,anonymous,EN,Data Analyst or Data Scientist,,"$100,000-119,999",40,2,College (BA),Yes,10-Apr,,Yes,maybe,cfaafc0372995b28b6ecea22da4884ad7d2128a9c49e2fde68c2717beb6c96b6
4181,2/18/23 11:14,2/18/23 11:14,IP Address,100,23,TRUE,2/18/23 11:14,R_2YArXlQFqsMHHIq,*******,anonymous,EN,,Homemaker,,,,,,,,,_,ac0108eb1bb207b4dcf45d9950d753dc774bc20ba0cca42ed3ce4dff21bc1a89
4182,2/18/23 11:13,2/18/23 11:14,IP Address,100,65,TRUE,2/18/23 11:14,R_TdQEF1mKFmieMHD,*******,anonymous,EN,Business Strategist,,"$40,000-59,999",45,2,College (BA),Yes,3-Jan,,Yes,maybe,c766250a17c760235dc9ed243ffe6857bf56d84feeaf9e409cc154d641edcfd0
4183,2/18/23 11:14,2/18/23 11:14,IP Address,100,11,TRUE,2/18/23 11:14,R_2P7L2FEc4xUd2OE,*******,anonymous,EN,,None,,,,,,,,,_,c92c9e7dc05cb5fd4dbabb4e0489e6e560f5e6ada034274e9e39115349c6a819
4184,2/18/23 11:14,2/18/23 11:15,IP Address,100,61,TRUE,2/18/23 11:15,R_3lEPnyJIxqAi0dY,*******,anonymous,EN,,Route delivery sales,,,,,,,,,_,fd1491ebdc00e36f072b11ffb1060a4772f2e952ea9f84481819ae528429847c
4185,2/18/23 11:12,2/18/23 11:15,IP Address,100,153,TRUE,2/18/23 11:15,R_3JlNeTwJKN6xSil,*******,anonymous,EN,,Unemployed,,,,,,,,,_,6b69cbdd2ae1e93ba9a67d63532e3b537068084d3631cc9df0b781bced6800de
4186,2/18/23 11:14,2/18/23 11:15,IP Address,100,14,TRUE,2/18/23 11:15,R_3dtHBKMqV2YuLZL,*******,anonymous,EN,,Unemployed ,,,,,,,,,_,cad3a38fb5043347deccb7d3a73b51fbcc1d46326dbdc02392b5e6f0731a0623
4187,2/18/23 11:14,2/18/23 11:15,IP Address,100,35,TRUE,2/18/23 11:15,R_3hzGGKJUfLraqLg,*******,anonymous,EN,Freelance Writer,,"$20,000-39,999",40,2,College (BA),No,0,,Yes,maybe,87fdd77a2293d9efc60630e7b25db972a2b63cbf3b3fc8fadb1094816d4b5ba6
4188,2/18/23 11:14,2/18/23 11:15,IP Address,100,64,TRUE,2/18/23 11:15,R_1GBTri3hQHPCAhz,*******,anonymous,EN,Manager,,"$100,000-119,999",40,6,College (BA),Yes,3-Jan,Yes,,certain,11eda8579ec488b328a2326b1be1d3b5b40d2ad3ceebd59ebf62259be648fa45
4189,2/18/23 11:15,2/18/23 11:15,IP Address,100,15,TRUE,2/18/23 11:15,R_1KfpIPGsxcUXFtW,*******,anonymous,EN,,home maker,,,,,,,,,_,2f846c1089194fab935507f58a046350decfc5ea90a39667758743feac171300
4190,2/18/23 11:14,2/18/23 11:15,IP Address,100,38,TRUE,2/18/23 11:15,R_2wmdgrJZQxalfZz,*******,anonymous,EN,,Retired,,,,,,,,,_,321724d7d81318c052974cb023e9b59036d3b4037d9a23a13533616439117f66
4191,2/18/23 11:15,2/18/23 11:15,IP Address,100,14,TRUE,2/18/23 11:15,R_BYfunzojiZEGqLD,*******,anonymous,EN,,student,,,,,,,,,_,5daeb0ddcc08058f3e1dfc2d51f02bf788e6ba9fa2496a930c9b1db07062af59
4192,2/18/23 11:15,2/18/23 11:15,IP Address,100,14,TRUE,2/18/23 11:15,R_1gFrXS9HkgxMelM,*******,anonymous,EN,Content Creator or Blogger,,,,,,,,,,_,049719f736f009eab3bac1f3a0d47dedcbb0326c2acc1157b2c0a223eb0f5eac
4193,2/18/23 11:15,2/18/23 11:15,IP Address,100,21,TRUE,2/18/23 11:15,R_1QAVSeY2iGm5eLF,*******,anonymous,EN,,Retail Sales,,,,,,,,,_,26e689ba7c9119743549439c28f4bbaa084a6eb8fd57807a286b101099e5cc56
4194,2/18/23 11:15,2/18/23 11:15,IP Address,100,52,TRUE,2/18/23 11:15,R_agep3OVMuE9Dxtv,*******,anonymous,EN,,unemployed,,,,,,,,,_,80cf2548d4be3e5535c8c361eb80e0b11f555dd14031109ab64d354ea8db3bd7
4195,2/18/23 11:15,2/18/23 11:15,IP Address,100,26,TRUE,2/18/23 11:16,R_2QPs2PnRzcHAOoO,*******,anonymous,EN,,none,,,,,,,,,_,aa1944a404cf947b588545b91e247dbdb2952ab6f976c4636e11c2d4dfa9cd6a
4196,2/18/23 11:15,2/18/23 11:16,IP Address,100,40,TRUE,2/18/23 11:16,R_AtWcPqDYtjEvvj3,*******,anonymous,EN,,search engine evaluator,,,,,,,,,_,000a2783617905ec6293e0d66b4ea35822f0cf433acb27bcb4c73290566a1b12
4197,2/18/23 11:14,2/18/23 11:16,IP Address,100,90,TRUE,2/18/23 11:16,R_1LBS9IfBa8CXVoF,*******,anonymous,EN,Manager,,"$100,000-119,999",40,12,College (BA),No,0,,Yes,maybe,d737053ff2e542f7cf7f862b53275949c4300d8042fd597d12b7804ebb89f1ce
4198,2/18/23 11:15,2/18/23 11:16,IP Address,100,29,TRUE,2/18/23 11:16,R_3O1vlVLYk6SNLyY,*******,anonymous,EN,Administrator,,,,,,,,,,_,1a2f4a179903f3ec92ad62766ccb9cd76a3d0c2182290446fa64e66c205d9cd1
4199,2/18/23 11:14,2/18/23 11:16,IP Address,100,81,TRUE,2/18/23 11:16,R_3R7mX61BaIblzEB,*******,anonymous,EN,,Accountant,,,,,,,,,_,ae9c17dd8506b59f1dc97849bf74c1054d39eee37aa62ce9d4658500ef86f4ba
4200,2/18/23 11:14,2/18/23 11:16,IP Address,100,143,TRUE,2/18/23 11:16,R_Z3pv7RNsJXhw1ax,*******,anonymous,EN,Manager,,"$40,000-59,999",54,3,Some college,Yes,10-Apr,,Yes,maybe,14023d0180fe211c261ac96b89754dad5b5aac07762d7a604fc5e99e022b57ee
4201,2/18/23 11:16,2/18/23 11:16,IP Address,100,23,TRUE,2/18/23 11:16,R_1cYpyXGQ94fuzfA,*******,anonymous,EN,,Agriculture,,,,,,,,,_,1c8b2c0e860e84eeed68ad15a94126f267a3d038bdbf6a3332df3517e82bb09c
4202,2/18/23 11:16,2/18/23 11:16,IP Address,100,29,TRUE,2/18/23 11:16,R_2QzHObwsYf1mVIn,*******,anonymous,EN,Medical Worker,,,,,,,,,,_,9e6a190106d2da2808208022da28e10df4b73cbe64bb654905c7e7c716e1d59a
4203,2/18/23 11:15,2/18/23 11:16,IP Address,100,65,TRUE,2/18/23 11:16,R_3hE1O4AV2yyX0Un,*******,anonymous,EN,,home maker,,,,,,,,,_,e5d572207ae75a438e8a63c27de9630a54e612db2bceec60625d98384e0a5874
4204,2/18/23 11:16,2/18/23 11:17,IP Address,100,36,TRUE,2/18/23 11:17,R_2zCSBx6PrQP29DE,*******,anonymous,EN,Manager,,"$80,000-99,999",40,8,College (BA),No,0,,Yes,maybe,f778f1b9294958c7d4cf88be8bd9fe45c3b6e03a8b5276282ef5ba1c3d3f2043
4205,2/18/23 11:16,2/18/23 11:17,IP Address,100,30,TRUE,2/18/23 11:17,R_3M363saVPSLi8Za,*******,anonymous,EN,,,,,,,,,,,_,c463e6a122f9203f76916f43dec3558bbc193f1488c37adb322689c99cf48fc7
4206,2/18/23 11:16,2/18/23 11:17,IP Address,100,23,TRUE,2/18/23 11:17,R_9mJlV2darSlGSUp,*******,anonymous,EN,Engineer/Software Developer,,,,,,,,,,_,c5000398cb3a35d57164172b100cf5f48f6fc6cdb376a29952204193ddecfdc3
